X,Y,Z,Roll,Pitch,Yaw
4.774518867924528,-3.54,0.0,0.0,0.0,0.0
4.789,-3.54,0.0,0.0,0.0,0.0
4.803481132075472,-3.54,0.0,0.0,0.0,0.0
4.817962264150943,-3.54,0.0,0.0,0.0,0.0
4.832443396226416,-3.54,0.0,0.0,0.0,0.0
4.846924528301887,-3.54,0.0,0.0,0.0,0.0
4.8614056603773586,-3.54,0.0,0.0,0.0,0.0
4.87588679245283,-3.54,0.0,0.0,0.0,0.0
4.890367924528302,-3.54,0.0,0.0,0.0,0.0
4.904849056603774,-3.54,0.0,0.0,0.0,0.0
4.919330188679245,-3.54,0.0,0.0,0.0,0.0
4.933811320754717,-3.54,0.0,0.0,0.0,0.0
4.948292452830189,-3.54,0.0,0.0,0.0,0.0
4.96277358490566,-3.54,0.0,0.0,0.0,0.0
4.9772547169811325,-3.54,0.0,0.0,0.0,0.0
4.991735849056604,-3.54,0.0,0.0,0.0,0.0
5.006216981132075,-3.54,0.0,0.0,0.0,0.0
5.020698113207548,-3.54,0.0,0.0,0.0,0.0
5.035179245283019,-3.54,0.0,0.0,0.0,0.0
5.0496603773584905,-3.54,0.0,0.0,0.0,0.0
5.064141509433963,-3.54,0.0,0.0,0.0,0.0
5.078622641509434,-3.54,0.0,0.0,0.0,0.0
5.093103773584906,-3.54,0.0,0.0,0.0,0.0
5.107584905660378,-3.54,0.0,0.0,0.0,0.0
5.122066037735849,-3.54,0.0,0.0,0.0,0.0
5.136547169811321,-3.54,0.0,0.0,0.0,0.0
5.151028301886793,-3.54,0.0,0.0,0.0,0.0
5.1655094339622645,-3.54,0.0,0.0,0.0,0.0
5.179990566037736,-3.54,0.0,0.0,0.0,0.0
5.194471698113208,-3.54,0.0,0.0,0.0,0.0
5.20895283018868,-3.54,0.0,0.0,0.0,0.0
5.223433962264151,-3.54,0.0,0.0,0.0,0.0
5.237915094339623,-3.54,0.0,0.0,0.0,0.0
5.252396226415095,-3.54,0.0,0.0,0.0,0.0
5.266877358490566,-3.54,0.0,0.0,0.0,0.0
5.2813584905660385,-3.54,0.0,0.0,0.0,0.0
5.29583962264151,-3.54,0.0,0.0,0.0,0.0
5.310320754716981,-3.54,0.0,0.0,0.0,0.0
5.324801886792454,-3.54,0.0,0.0,0.0,0.0
5.339283018867924,-3.54,0.0,0.0,0.0,0.0
5.353764150943396,-3.54,0.0,0.0,0.0,0.0
5.368245283018868,-3.54,0.0,0.0,0.0,0.0
5.382726415094339,-3.54,0.0,0.0,0.0,0.0
5.3972075471698115,-3.54,0.0,0.0,0.0,0.0
5.411688679245284,-3.54,0.0,0.0,0.0,0.0
5.426169811320754,-3.54,0.0,0.0,0.0,0.0
5.440650943396227,-3.54,0.0,0.0,0.0,0.0
5.455132075471698,-3.54,0.0,0.0,0.0,0.0
5.4696132075471695,-3.54,0.0,0.0,0.0,0.0
5.484094339622642,-3.54,0.0,0.0,0.0,0.0
5.498575471698113,-3.54,0.0,0.0,0.0,0.0
5.513056603773585,-3.54,0.0,0.0,0.0,0.0
5.527537735849057,-3.54,0.0,0.0,0.0,0.0
5.542018867924528,-3.54,0.0,0.0,0.0,0.0
5.5565,-3.54,0.0,0.0,0.0,0.0
5.570981132075472,-3.54,0.0,0.0,0.0,0.0
5.5854622641509435,-3.54,0.0,0.0,0.0,0.0
5.599943396226415,-3.54,0.0,0.0,0.0,0.0
5.614424528301887,-3.54,0.0,0.0,0.0,0.0
5.6289056603773595,-3.54,0.0,0.0,0.0,0.0
5.64338679245283,-3.54,0.0,0.0,0.0,0.0
5.657867924528302,-3.54,0.0,0.0,0.0,0.0
5.672349056603774,-3.54,0.0,0.0,0.0,0.0
5.686830188679245,-3.54,0.0,0.0,0.0,0.0
5.7013113207547175,-3.54,0.0,0.0,0.0,0.0
5.715792452830189,-3.54,0.0,0.0,0.0,0.0
5.73027358490566,-3.54,0.0,0.0,0.0,0.0
5.744754716981133,-3.54,0.0,0.0,0.0,0.0
5.759235849056604,-3.54,0.0,0.0,0.0,0.0
5.773716981132075,-3.54,0.0,0.0,0.0,0.0
5.788198113207548,-3.54,0.0,0.0,0.0,0.0
